signature,gene,entrez,coefficient
mesenchymal_stem_like,ZNF593,51042,-1.0
mesenchymal_stem_like,GMNN,51053,-1.0
mesenchymal_stem_like,PCK2,5106,-1.0
mesenchymal_stem_like,MEMO1,7795,-1.0
mesenchymal_stem_like,GAL,51083,-1.0
mesenchymal_stem_like,YBX2,51087,-1.0
mesenchymal_stem_like,APH1A,51107,-1.0
mesenchymal_stem_like,PCNA,5111,-1.0
mesenchymal_stem_like,LACTB2,51110,-1.0
mesenchymal_stem_like,FAM82B,51115,-1.0
mesenchymal_stem_like,UTP11L,51118,-1.0
mesenchymal_stem_like,HN1,51155,-1.0
mesenchymal_stem_like,HSPA14,51182,-1.0
mesenchymal_stem_like,HERC5,51191,-1.0
mesenchymal_stem_like,NUSAP1,51203,-1.0
mesenchymal_stem_like,PCP4,5121,-1.0
mesenchymal_stem_like,PCTK1,5127,-1.0
mesenchymal_stem_like,SLC25A37,51312,-1.0
mesenchymal_stem_like,C8orf55,51337,-1.0
mesenchymal_stem_like,HOOK1,51361,-1.0
mesenchymal_stem_like,MRPS17,51373,-1.0
mesenchymal_stem_like,UCHL5,51377,-1.0
mesenchymal_stem_like,ZNF107,51427,-1.0
mesenchymal_stem_like,VGLL1,51442,-1.0
mesenchymal_stem_like,GPR89B,51463,-1.0
mesenchymal_stem_like,NOP16,51491,-1.0
mesenchymal_stem_like,PTPLAD1,51495,-1.0
mesenchymal_stem_like,GTSE1,51512,-1.0
mesenchymal_stem_like,DTL,51514,-1.0
mesenchymal_stem_like,LSR,51599,-1.0
mesenchymal_stem_like,METTL13,51603,-1.0
mesenchymal_stem_like,PDK3,5165,-1.0
mesenchymal_stem_like,PTRH2,51651,-1.0
mesenchymal_stem_like,GINS2,51659,-1.0
mesenchymal_stem_like,ZFR,51663,-1.0
mesenchymal_stem_like,HSPB11,51668,-1.0
mesenchymal_stem_like,OAZ3,51686,-1.0
mesenchymal_stem_like,CYB5R2,51700,-1.0
mesenchymal_stem_like,PADI3,51702,-1.0
mesenchymal_stem_like,POLR3K,51728,-1.0
mesenchymal_stem_like,RP6-213H19.1,,-1.0
mesenchymal_stem_like,PEG3,5178,-1.0
mesenchymal_stem_like,CALML5,51806,-1.0
mesenchymal_stem_like,PEX13,5194,-1.0
mesenchymal_stem_like,PFDN2,5202,-1.0
mesenchymal_stem_like,PFKP,5214,-1.0
mesenchymal_stem_like,PGK1,5230,-1.0
mesenchymal_stem_like,PHKA1,5255,-1.0
mesenchymal_stem_like,PI3,5266,-1.0
mesenchymal_stem_like,ATP6V1C1,528,-1.0
mesenchymal_stem_like,PIP,5304,-1.0
mesenchymal_stem_like,PKP1,5317,-1.0
mesenchymal_stem_like,PLA2G4A,5321,-1.0
mesenchymal_stem_like,PLK1,5347,-1.0
mesenchymal_stem_like,PLS1,5357,-1.0
mesenchymal_stem_like,PMAIP1,5366,-1.0
mesenchymal_stem_like,PMS2L1,5379,-1.0
mesenchymal_stem_like,GPR87,53836,-1.0
mesenchymal_stem_like,DUOX1,53905,-1.0
mesenchymal_stem_like,ACP5,54,-1.0
mesenchymal_stem_like,C21orf45,54069,-1.0
mesenchymal_stem_like,H2BFS,54145,-1.0
mesenchymal_stem_like,MRPL39,54148,-1.0
mesenchymal_stem_like,C21orf91,54149,-1.0
mesenchymal_stem_like,CYCS,54205,-1.0
mesenchymal_stem_like,TREM1,54210,-1.0
mesenchymal_stem_like,POLA1,5422,-1.0
mesenchymal_stem_like,POLB,5423,-1.0
mesenchymal_stem_like,POLD1,5424,-1.0
mesenchymal_stem_like,POLD2,5425,-1.0
mesenchymal_stem_like,POLE2,5427,-1.0
mesenchymal_stem_like,POLR2D,5433,-1.0
mesenchymal_stem_like,POLR2F,5435,-1.0
mesenchymal_stem_like,POLR2K,5440,-1.0
mesenchymal_stem_like,GAR1,54433,-1.0
mesenchymal_stem_like,PON3,5446,-1.0
mesenchymal_stem_like,POR,5447,-1.0
mesenchymal_stem_like,FAM64A,54478,-1.0
mesenchymal_stem_like,UGT2B28,54490,-1.0
mesenchymal_stem_like,ZDHHC13,54503,-1.0
mesenchymal_stem_like,EXOSC4,54512,-1.0
mesenchymal_stem_like,PUS7,54517,-1.0
mesenchymal_stem_like,DDIT4,54541,-1.0
mesenchymal_stem_like,EGLN1,54583,-1.0
mesenchymal_stem_like,GTPBP2,54676,-1.0
mesenchymal_stem_like,KIF1A,547,-1.0
mesenchymal_stem_like,PPAT,5471,-1.0
mesenchymal_stem_like,SLC35F2,54733,-1.0
mesenchymal_stem_like,ERCC6L,54821,-1.0
mesenchymal_stem_like,BSPRY,54836,-1.0
mesenchymal_stem_like,APTX,54840,-1.0
mesenchymal_stem_like,RBM35A,54845,-1.0
mesenchymal_stem_like,DEF8,54849,-1.0
mesenchymal_stem_like,NCAPG2,54892,-1.0
mesenchymal_stem_like,C10orf18,54906,-1.0
mesenchymal_stem_like,CCDC99,54908,-1.0
mesenchymal_stem_like,RPP25,54913,-1.0
mesenchymal_stem_like,ODAM,54959,-1.0
mesenchymal_stem_like,TIPIN,54962,-1.0
mesenchymal_stem_like,C20orf11,54994,-1.0
mesenchymal_stem_like,PAK1IP1,55003,-1.0
