sampleId,patientId,gene,entrezGeneId,expressionRsemBatchNormalized
TCGA-A1-A0SO-01,TCGA-A1-A0SO,FOXC1,2296,658.04
TCGA-A1-A0SO-01,TCGA-A1-A0SO,GATA3,2625,34.6052
TCGA-A1-A0SO-01,TCGA-A1-A0SO,IFNG,3458,1.8925
TCGA-A1-A0SO-01,TCGA-A1-A0SO,KRT5,3852,120.578
TCGA-A1-A0SO-01,TCGA-A1-A0SO,KRT14,3861,74.6175
TCGA-A1-A0SO-01,TCGA-A1-A0SO,KRT17,3872,50.0154
TCGA-A1-A0SO-01,TCGA-A1-A0SO,AR,367,2.9739
TCGA-A1-A0SO-01,TCGA-A1-A0SO,MKI67,4288,11823.6
TCGA-A1-A0SO-01,TCGA-A1-A0SO,MUC1,4582,160.32
TCGA-A1-A0SO-01,TCGA-A1-A0SO,PGR,5241,11.6252
TCGA-A1-A0SO-01,TCGA-A1-A0SO,VIM,7431,29435.2
TCGA-A1-A0SO-01,TCGA-A1-A0SO,CD8A,925,87.3241
TCGA-A1-A0SO-01,TCGA-A1-A0SO,CD274,29126,6.2181
TCGA-A1-A0SO-01,TCGA-A1-A0SO,CXCL9,4283,1358.8
TCGA-A1-A0SO-01,TCGA-A1-A0SO,EGFR,1956,731.306
TCGA-A1-A0SO-01,TCGA-A1-A0SO,EPCAM,4072,10224
TCGA-A1-A0SO-01,TCGA-A1-A0SO,ERBB2,2064,9483.46
TCGA-A1-A0SO-01,TCGA-A1-A0SO,ESR1,2099,14.5991
TCGA-A1-A0SP-01,TCGA-A1-A0SP,FOXA1,3169,834.367
TCGA-A1-A0SP-01,TCGA-A1-A0SP,FOXC1,2296,1884.71
TCGA-A1-A0SP-01,TCGA-A1-A0SP,GATA3,2625,226.195
TCGA-A1-A0SP-01,TCGA-A1-A0SP,IFNG,3458,1.0945
TCGA-A1-A0SP-01,TCGA-A1-A0SP,KRT5,3852,32220
TCGA-A1-A0SP-01,TCGA-A1-A0SP,KRT14,3861,2476.47
TCGA-A1-A0SP-01,TCGA-A1-A0SP,KRT17,3872,32792.4
TCGA-A1-A0SP-01,TCGA-A1-A0SP,AR,367,1.8242
TCGA-A1-A0SP-01,TCGA-A1-A0SP,MKI67,4288,3132.8
TCGA-A1-A0SP-01,TCGA-A1-A0SP,MUC1,4582,344.035
TCGA-A1-A0SP-01,TCGA-A1-A0SP,PGR,5241,32.4699
TCGA-A1-A0SP-01,TCGA-A1-A0SP,VIM,7431,22220.7
TCGA-A1-A0SP-01,TCGA-A1-A0SP,CD8A,925,119.299
TCGA-A1-A0SP-01,TCGA-A1-A0SP,CD274,29126,18.9712
TCGA-A1-A0SP-01,TCGA-A1-A0SP,CXCL9,4283,608.172
TCGA-A1-A0SP-01,TCGA-A1-A0SP,EGFR,1956,893.101
TCGA-A1-A0SP-01,TCGA-A1-A0SP,EPCAM,4072,8247.35
TCGA-A1-A0SP-01,TCGA-A1-A0SP,ERBB2,2064,3113.46
TCGA-A1-A0SP-01,TCGA-A1-A0SP,ESR1,2099,129.88
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,FOXA1,3169,13808.2
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,FOXC1,2296,78.6687
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,GATA3,2625,21760.2
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,IFNG,3458,0.4034
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,KRT5,3852,851.236
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,KRT14,3861,803.227
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,KRT17,3872,530.509
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,AR,367,235.199
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,MKI67,4288,1373.68
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,MUC1,4582,15670.8
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,PGR,5241,8382.37
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,VIM,7431,8350.18
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,CD8A,925,64.9521
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,CD274,29126,9.6823
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,CXCL9,4283,268.28
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,EGFR,1956,109.733
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,EPCAM,4072,5263.94
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,ERBB2,2064,5585.07
TCGA-A1-A0SQ-01,TCGA-A1-A0SQ,ESR1,2099,12833.9
TCGA-A2-A04N-01,TCGA-A2-A04N,FOXA1,3169,11143.4
TCGA-A2-A04N-01,TCGA-A2-A04N,FOXC1,2296,97.0681
TCGA-A2-A04N-01,TCGA-A2-A04N,GATA3,2625,12248
TCGA-A2-A04N-01,TCGA-A2-A04N,IFNG,3458,1.1886
TCGA-A2-A04N-01,TCGA-A2-A04N,KRT5,3852,653.724
TCGA-A2-A04N-01,TCGA-A2-A04N,KRT14,3861,720.682
TCGA-A2-A04N-01,TCGA-A2-A04N,KRT17,3872,791.997
TCGA-A2-A04N-01,TCGA-A2-A04N,AR,367,444.136
TCGA-A2-A04N-01,TCGA-A2-A04N,MKI67,4288,732.963
TCGA-A2-A04N-01,TCGA-A2-A04N,MUC1,4582,5509.11
TCGA-A2-A04N-01,TCGA-A2-A04N,PGR,5241,17049.4
TCGA-A2-A04N-01,TCGA-A2-A04N,VIM,7431,22998.4
TCGA-A2-A04N-01,TCGA-A2-A04N,CD8A,925,103.407
TCGA-A2-A04N-01,TCGA-A2-A04N,CD274,29126,10.6973
TCGA-A2-A04N-01,TCGA-A2-A04N,CXCL9,4283,327.654
TCGA-A2-A04N-01,TCGA-A2-A04N,EGFR,1956,89.1442
TCGA-A2-A04N-01,TCGA-A2-A04N,EPCAM,4072,4519.41
TCGA-A2-A04N-01,TCGA-A2-A04N,ERBB2,2064,6032.49
TCGA-A2-A04N-01,TCGA-A2-A04N,ESR1,2099,14974.6
TCGA-A2-A04P-01,TCGA-A2-A04P,FOXA1,3169,234.44
TCGA-A2-A04P-01,TCGA-A2-A04P,FOXC1,2296,6616.7
TCGA-A2-A04P-01,TCGA-A2-A04P,GATA3,2625,1420.12
TCGA-A2-A04P-01,TCGA-A2-A04P,IFNG,3458,5.7054
TCGA-A2-A04P-01,TCGA-A2-A04P,KRT5,3852,145.228
TCGA-A2-A04P-01,TCGA-A2-A04P,KRT14,3861,440.871
TCGA-A2-A04P-01,TCGA-A2-A04P,KRT17,3872,948.133
TCGA-A2-A04P-01,TCGA-A2-A04P,AR,367,1.0373
TCGA-A2-A04P-01,TCGA-A2-A04P,MKI67,4288,1491.18
TCGA-A2-A04P-01,TCGA-A2-A04P,MUC1,4582,3028.53
TCGA-A2-A04P-01,TCGA-A2-A04P,PGR,5241,21.7842
TCGA-A2-A04P-01,TCGA-A2-A04P,VIM,7431,25338.1
TCGA-A2-A04P-01,TCGA-A2-A04P,CD8A,925,210.062
TCGA-A2-A04P-01,TCGA-A2-A04P,CD274,29126,28.0083
TCGA-A2-A04P-01,TCGA-A2-A04P,CXCL9,4283,1570.54
TCGA-A2-A04P-01,TCGA-A2-A04P,EGFR,1956,575.716
TCGA-A2-A04P-01,TCGA-A2-A04P,EPCAM,4072,8768.15
TCGA-A2-A04P-01,TCGA-A2-A04P,ERBB2,2064,2968.88
TCGA-A2-A04P-01,TCGA-A2-A04P,ESR1,2099,971.992
TCGA-A2-A04Q-01,TCGA-A2-A04Q,FOXA1,3169,359.044
TCGA-A2-A04Q-01,TCGA-A2-A04Q,FOXC1,2296,3849.21
TCGA-A2-A04Q-01,TCGA-A2-A04Q,GATA3,2625,1105.28
TCGA-A2-A04Q-01,TCGA-A2-A04Q,IFNG,3458,87.5434
TCGA-A2-A04Q-01,TCGA-A2-A04Q,KRT5,3852,8576.17
TCGA-A2-A04Q-01,TCGA-A2-A04Q,KRT14,3861,2801.77
TCGA-A2-A04Q-01,TCGA-A2-A04Q,KRT17,3872,1922.87
TCGA-A2-A04Q-01,TCGA-A2-A04Q,AR,367,19.2827
TCGA-A2-A04Q-01,TCGA-A2-A04Q,MKI67,4288,3718.86
TCGA-A2-A04Q-01,TCGA-A2-A04Q,MUC1,4582,3245.66
TCGA-A2-A04Q-01,TCGA-A2-A04Q,PGR,5241,124.566
TCGA-A2-A04Q-01,TCGA-A2-A04Q,VIM,7431,33472
TCGA-A2-A04Q-01,TCGA-A2-A04Q,CD8A,925,1766.68
TCGA-A2-A04Q-01,TCGA-A2-A04Q,CD274,29126,148.862
TCGA-A2-A04Q-01,TCGA-A2-A04Q,CXCL9,4283,17730.8
TCGA-A2-A04Q-01,TCGA-A2-A04Q,EGFR,1956,578.481
TCGA-A2-A04Q-01,TCGA-A2-A04Q,EPCAM,4072,2499.04
TCGA-A2-A04Q-01,TCGA-A2-A04Q,ERBB2,2064,3330.89
TCGA-A2-A04Q-01,TCGA-A2-A04Q,ESR1,2099,129.194
TCGA-A2-A04R-01,TCGA-A2-A04R,FOXA1,3169,9284.07
TCGA-A2-A04R-01,TCGA-A2-A04R,FOXC1,2296,85.1218
TCGA-A2-A04R-01,TCGA-A2-A04R,GATA3,2625,17910.7
TCGA-A2-A04R-01,TCGA-A2-A04R,IFNG,3458,0.3622
TCGA-A2-A04R-01,TCGA-A2-A04R,KRT5,3852,763.198
TCGA-A2-A04R-01,TCGA-A2-A04R,KRT14,3861,549.126
TCGA-A2-A04R-01,TCGA-A2-A04R,KRT17,3872,345.921
TCGA-A2-A04R-01,TCGA-A2-A04R,AR,367,506.022
TCGA-A2-A04R-01,TCGA-A2-A04R,MKI67,4288,3662.05
TCGA-A2-A04R-01,TCGA-A2-A04R,MUC1,4582,4629.18
TCGA-A2-A04R-01,TCGA-A2-A04R,PGR,5241,4813.17
TCGA-A2-A04R-01,TCGA-A2-A04R,VIM,7431,12723.8
TCGA-A2-A04R-01,TCGA-A2-A04R,CD8A,925,53.9708
TCGA-A2-A04R-01,TCGA-A2-A04R,CD274,29126,10.8666
TCGA-A2-A04R-01,TCGA-A2-A04R,CXCL9,4283,126.777
TCGA-A2-A04R-01,TCGA-A2-A04R,EGFR,1956,87.2951
TCGA-A2-A04R-01,TCGA-A2-A04R,EPCAM,4072,6785.48
TCGA-A2-A04R-01,TCGA-A2-A04R,ERBB2,2064,7150.96
TCGA-A2-A04R-01,TCGA-A2-A04R,ESR1,2099,9635.79
TCGA-A2-A04T-01,TCGA-A2-A04T,FOXA1,3169,11.823
TCGA-A2-A04T-01,TCGA-A2-A04T,FOXC1,2296,2266.89
TCGA-A2-A04T-01,TCGA-A2-A04T,GATA3,2625,463.183
TCGA-A2-A04T-01,TCGA-A2-A04T,IFNG,3458,31.6439
TCGA-A2-A04T-01,TCGA-A2-A04T,KRT5,3852,9999.83
TCGA-A2-A04T-01,TCGA-A2-A04T,KRT14,3861,1838.82
TCGA-A2-A04T-01,TCGA-A2-A04T,KRT17,3872,3020.43
TCGA-A2-A04T-01,TCGA-A2-A04T,AR,367,2.4341
TCGA-A2-A04T-01,TCGA-A2-A04T,MKI67,4288,6459.18
TCGA-A2-A04T-01,TCGA-A2-A04T,MUC1,4582,676.345
TCGA-A2-A04T-01,TCGA-A2-A04T,PGR,5241,16.3436
TCGA-A2-A04T-01,TCGA-A2-A04T,VIM,7431,8819.24
TCGA-A2-A04T-01,TCGA-A2-A04T,CD8A,925,389.116
TCGA-A2-A04T-01,TCGA-A2-A04T,CD274,29126,44.1624
TCGA-A2-A04T-01,TCGA-A2-A04T,CXCL9,4283,5468.49
TCGA-A2-A04T-01,TCGA-A2-A04T,EGFR,1956,393.278
TCGA-A2-A04T-01,TCGA-A2-A04T,EPCAM,4072,10919.9
TCGA-A2-A04T-01,TCGA-A2-A04T,ERBB2,2064,4984.09
TCGA-A2-A04T-01,TCGA-A2-A04T,ESR1,2099,28.5143
TCGA-A2-A04U-01,TCGA-A2-A04U,FOXA1,3169,55.0721
TCGA-A2-A04U-01,TCGA-A2-A04U,FOXC1,2296,1335.76
TCGA-A2-A04U-01,TCGA-A2-A04U,GATA3,2625,33.2511
TCGA-A2-A04U-01,TCGA-A2-A04U,IFNG,3458,0
TCGA-A2-A04U-01,TCGA-A2-A04U,KRT5,3852,3104.82
TCGA-A2-A04U-01,TCGA-A2-A04U,KRT14,3861,661.904
TCGA-A2-A04U-01,TCGA-A2-A04U,KRT17,3872,8560.59
TCGA-A2-A04U-01,TCGA-A2-A04U,AR,367,0
TCGA-A2-A04U-01,TCGA-A2-A04U,MKI67,4288,3191.06
TCGA-A2-A04U-01,TCGA-A2-A04U,MUC1,4582,376.672
TCGA-A2-A04U-01,TCGA-A2-A04U,PGR,5241,7.7932
TCGA-A2-A04U-01,TCGA-A2-A04U,VIM,7431,39773.2
TCGA-A2-A04U-01,TCGA-A2-A04U,CD8A,925,91.96
TCGA-A2-A04U-01,TCGA-A2-A04U,CD274,29126,2.5977
TCGA-A2-A04U-01,TCGA-A2-A04U,CXCL9,4283,158.462
TCGA-A2-A04U-01,TCGA-A2-A04U,EGFR,1956,48.8375
TCGA-A2-A04U-01,TCGA-A2-A04U,EPCAM,4072,17713.5
TCGA-A2-A04U-01,TCGA-A2-A04U,ERBB2,2064,2076.63
TCGA-A2-A04U-01,TCGA-A2-A04U,ESR1,2099,6.7541
TCGA-A2-A04V-01,TCGA-A2-A04V,FOXA1,3169,13731.9
TCGA-A2-A04V-01,TCGA-A2-A04V,FOXC1,2296,83.5201
TCGA-A2-A04V-01,TCGA-A2-A04V,GATA3,2625,43274.8
TCGA-A2-A04V-01,TCGA-A2-A04V,IFNG,3458,0
TCGA-A2-A04V-01,TCGA-A2-A04V,KRT5,3852,4.889
TCGA-A2-A04V-01,TCGA-A2-A04V,KRT14,3861,0.4074
TCGA-A2-A04V-01,TCGA-A2-A04V,KRT17,3872,22.0004
TCGA-A2-A04V-01,TCGA-A2-A04V,AR,367,168.262
TCGA-A2-A04V-01,TCGA-A2-A04V,MKI67,4288,1594.62
TCGA-A2-A04V-01,TCGA-A2-A04V,MUC1,4582,3354.25
TCGA-A2-A04V-01,TCGA-A2-A04V,PGR,5241,132.002
TCGA-A2-A04V-01,TCGA-A2-A04V,VIM,7431,26870.7
TCGA-A2-A04V-01,TCGA-A2-A04V,CD8A,925,68.4457
TCGA-A2-A04V-01,TCGA-A2-A04V,CD274,29126,6.5186
TCGA-A2-A04V-01,TCGA-A2-A04V,CXCL9,4283,233.041
TCGA-A2-A04V-01,TCGA-A2-A04V,EGFR,1956,43.5934
TCGA-A2-A04V-01,TCGA-A2-A04V,EPCAM,4072,4098.59
TCGA-A2-A04V-01,TCGA-A2-A04V,ERBB2,2064,10305.6
TCGA-A2-A04V-01,TCGA-A2-A04V,ESR1,2099,13716.4
TCGA-A2-A04W-01,TCGA-A2-A04W,FOXA1,3169,7788.19
TCGA-A2-A04W-01,TCGA-A2-A04W,FOXC1,2296,186.951
TCGA-A2-A04W-01,TCGA-A2-A04W,GATA3,2625,1057.41
TCGA-A2-A04W-01,TCGA-A2-A04W,IFNG,3458,1.0806
TCGA-A2-A04W-01,TCGA-A2-A04W,KRT5,3852,29.7177
TCGA-A2-A04W-01,TCGA-A2-A04W,KRT14,3861,25.3951
TCGA-A2-A04W-01,TCGA-A2-A04W,KRT17,3872,66.9999
TCGA-A2-A04W-01,TCGA-A2-A04W,AR,367,281.507
TCGA-A2-A04W-01,TCGA-A2-A04W,MKI67,4288,1888.42
TCGA-A2-A04W-01,TCGA-A2-A04W,MUC1,4582,9039.58
TCGA-A2-A04W-01,TCGA-A2-A04W,PGR,5241,32.9596
TCGA-A2-A04W-01,TCGA-A2-A04W,VIM,7431,23218.6
TCGA-A2-A04W-01,TCGA-A2-A04W,CD8A,925,65.9192
TCGA-A2-A04W-01,TCGA-A2-A04W,CD274,29126,7.0242
TCGA-A2-A04W-01,TCGA-A2-A04W,CXCL9,4283,289.072
TCGA-A2-A04W-01,TCGA-A2-A04W,EGFR,1956,195.056
TCGA-A2-A04W-01,TCGA-A2-A04W,EPCAM,4072,7499.12
TCGA-A2-A04W-01,TCGA-A2-A04W,ERBB2,2064,98169.4
TCGA-A2-A04W-01,TCGA-A2-A04W,ESR1,2099,145.346
TCGA-A2-A04X-01,TCGA-A2-A04X,FOXA1,3169,10212.5
TCGA-A2-A04X-01,TCGA-A2-A04X,FOXC1,2296,114.986
TCGA-A2-A04X-01,TCGA-A2-A04X,GATA3,2625,10663.8
TCGA-A2-A04X-01,TCGA-A2-A04X,IFNG,3458,15.4997
TCGA-A2-A04X-01,TCGA-A2-A04X,KRT5,3852,324.412
TCGA-A2-A04X-01,TCGA-A2-A04X,KRT14,3861,301.343
TCGA-A2-A04X-01,TCGA-A2-A04X,KRT17,3872,263.495
TCGA-A2-A04X-01,TCGA-A2-A04X,AR,367,257.006
TCGA-A2-A04X-01,TCGA-A2-A04X,MKI67,4288,2672.79
TCGA-A2-A04X-01,TCGA-A2-A04X,MUC1,4582,104430
TCGA-A2-A04X-01,TCGA-A2-A04X,PGR,5241,1163.21
TCGA-A2-A04X-01,TCGA-A2-A04X,VIM,7431,11311.9
TCGA-A2-A04X-01,TCGA-A2-A04X,CD8A,925,464.63
TCGA-A2-A04X-01,TCGA-A2-A04X,CD274,29126,49.7432
TCGA-A2-A04X-01,TCGA-A2-A04X,CXCL9,4283,6685.77
TCGA-A2-A04X-01,TCGA-A2-A04X,EGFR,1956,12.2556
TCGA-A2-A04X-01,TCGA-A2-A04X,EPCAM,4072,3821.93
TCGA-A2-A04X-01,TCGA-A2-A04X,ERBB2,2064,67360.2
TCGA-A2-A04X-01,TCGA-A2-A04X,ESR1,2099,1301.25
TCGA-A2-A04Y-01,TCGA-A2-A04Y,FOXA1,3169,10105.7
TCGA-A2-A04Y-01,TCGA-A2-A04Y,FOXC1,2296,158.916
TCGA-A2-A04Y-01,TCGA-A2-A04Y,GATA3,2625,9078.29
TCGA-A2-A04Y-01,TCGA-A2-A04Y,IFNG,3458,1.3382
TCGA-A2-A04Y-01,TCGA-A2-A04Y,KRT5,3852,560.723
TCGA-A2-A04Y-01,TCGA-A2-A04Y,KRT14,3861,631.315
TCGA-A2-A04Y-01,TCGA-A2-A04Y,KRT17,3872,659.752
TCGA-A2-A04Y-01,TCGA-A2-A04Y,AR,367,58.548
TCGA-A2-A04Y-01,TCGA-A2-A04Y,MKI67,4288,2437.94
TCGA-A2-A04Y-01,TCGA-A2-A04Y,MUC1,4582,7286.72
TCGA-A2-A04Y-01,TCGA-A2-A04Y,PGR,5241,824.875
TCGA-A2-A04Y-01,TCGA-A2-A04Y,VIM,7431,15985.2
TCGA-A2-A04Y-01,TCGA-A2-A04Y,CD8A,925,491.134
TCGA-A2-A04Y-01,TCGA-A2-A04Y,CD274,29126,15.7243
TCGA-A2-A04Y-01,TCGA-A2-A04Y,CXCL9,4283,1869.86
TCGA-A2-A04Y-01,TCGA-A2-A04Y,EGFR,1956,87.9893
TCGA-A2-A04Y-01,TCGA-A2-A04Y,EPCAM,4072,7411.84
TCGA-A2-A04Y-01,TCGA-A2-A04Y,ERBB2,2064,7435.93
TCGA-A2-A04Y-01,TCGA-A2-A04Y,ESR1,2099,7052.86
TCGA-A2-A0CK-01,TCGA-A2-A0CK,FOXA1,3169,8304.24
TCGA-A2-A0CK-01,TCGA-A2-A0CK,FOXC1,2296,221.414
TCGA-A2-A0CK-01,TCGA-A2-A0CK,GATA3,2625,23222.6
TCGA-A2-A0CK-01,TCGA-A2-A0CK,IFNG,3458,4.0404
TCGA-A2-A0CK-01,TCGA-A2-A0CK,KRT5,3852,2141.01
TCGA-A2-A0CK-01,TCGA-A2-A0CK,KRT14,3861,4081.21
TCGA-A2-A0CK-01,TCGA-A2-A0CK,KRT17,3872,1347.88
TCGA-A2-A0CK-01,TCGA-A2-A0CK,AR,367,84.0404
TCGA-A2-A0CK-01,TCGA-A2-A0CK,MKI67,4288,1091.31
TCGA-A2-A0CK-01,TCGA-A2-A0CK,MUC1,4582,13248.5
TCGA-A2-A0CK-01,TCGA-A2-A0CK,PGR,5241,2109.65
TCGA-A2-A0CK-01,TCGA-A2-A0CK,VIM,7431,25292.1
TCGA-A2-A0CK-01,TCGA-A2-A0CK,CD8A,925,243.232
TCGA-A2-A0CK-01,TCGA-A2-A0CK,CD274,29126,7.6768
TCGA-A2-A0CK-01,TCGA-A2-A0CK,CXCL9,4283,808.081
TCGA-A2-A0CK-01,TCGA-A2-A0CK,EGFR,1956,65.0505
TCGA-A2-A0CK-01,TCGA-A2-A0CK,EPCAM,4072,3644.44
TCGA-A2-A0CK-01,TCGA-A2-A0CK,ERBB2,2064,10546.7
TCGA-A2-A0CK-01,TCGA-A2-A0CK,ESR1,2099,3404.44
TCGA-A2-A0CL-01,TCGA-A2-A0CL,FOXA1,3169,2512.23
TCGA-A2-A0CL-01,TCGA-A2-A0CL,FOXC1,2296,203.484
TCGA-A2-A0CL-01,TCGA-A2-A0CL,GATA3,2625,6128.98
TCGA-A2-A0CL-01,TCGA-A2-A0CL,IFNG,3458,15.5671
TCGA-A2-A0CL-01,TCGA-A2-A0CL,KRT5,3852,1676.8
TCGA-A2-A0CL-01,TCGA-A2-A0CL,KRT14,3861,685.693
TCGA-A2-A0CL-01,TCGA-A2-A0CL,KRT17,3872,726.464
TCGA-A2-A0CL-01,TCGA-A2-A0CL,AR,367,996.294
TCGA-A2-A0CL-01,TCGA-A2-A0CL,MKI67,4288,3657.52
TCGA-A2-A0CL-01,TCGA-A2-A0CL,MUC1,4582,655.3
TCGA-A2-A0CL-01,TCGA-A2-A0CL,PGR,5241,186.064
TCGA-A2-A0CL-01,TCGA-A2-A0CL,VIM,7431,21190.3
TCGA-A2-A0CL-01,TCGA-A2-A0CL,CD8A,925,1843.59
TCGA-A2-A0CL-01,TCGA-A2-A0CL,CD274,29126,123.054
TCGA-A2-A0CL-01,TCGA-A2-A0CL,CXCL9,4283,17836.2
TCGA-A2-A0CL-01,TCGA-A2-A0CL,EGFR,1956,327.279
TCGA-A2-A0CL-01,TCGA-A2-A0CL,EPCAM,4072,2005.56
TCGA-A2-A0CL-01,TCGA-A2-A0CL,ERBB2,2064,2953.67
TCGA-A2-A0CL-01,TCGA-A2-A0CL,ESR1,2099,1006.3
TCGA-A2-A0CM-01,TCGA-A2-A0CM,FOXA1,3169,55.3825
TCGA-A2-A0CM-01,TCGA-A2-A0CM,FOXC1,2296,3097.73
TCGA-A2-A0CM-01,TCGA-A2-A0CM,GATA3,2625,213.223
TCGA-A2-A0CM-01,TCGA-A2-A0CM,IFNG,3458,81.2276
TCGA-A2-A0CM-01,TCGA-A2-A0CM,KRT5,3852,12621.7
TCGA-A2-A0CM-01,TCGA-A2-A0CM,KRT14,3861,14238.8
TCGA-A2-A0CM-01,TCGA-A2-A0CM,KRT17,3872,2956.5
TCGA-A2-A0CM-01,TCGA-A2-A0CM,AR,367,2.7691
TCGA-A2-A0CM-01,TCGA-A2-A0CM,MKI67,4288,5884.85
TCGA-A2-A0CM-01,TCGA-A2-A0CM,MUC1,4582,3203.42
TCGA-A2-A0CM-01,TCGA-A2-A0CM,PGR,5241,16.6147
TCGA-A2-A0CM-01,TCGA-A2-A0CM,VIM,7431,21174
TCGA-A2-A0CM-01,TCGA-A2-A0CM,CD8A,925,731.049
TCGA-A2-A0CM-01,TCGA-A2-A0CM,CD274,29126,180.455
TCGA-A2-A0CM-01,TCGA-A2-A0CM,CXCL9,4283,8329.99
TCGA-A2-A0CM-01,TCGA-A2-A0CM,EGFR,1956,361.823
TCGA-A2-A0CM-01,TCGA-A2-A0CM,EPCAM,4072,5424.71
TCGA-A2-A0CM-01,TCGA-A2-A0CM,ERBB2,2064,2268.37
TCGA-A2-A0CM-01,TCGA-A2-A0CM,ESR1,2099,144.456
TCGA-A2-A0CO-01,TCGA-A2-A0CO,FOXA1,3169,4942.45
TCGA-A2-A0CO-01,TCGA-A2-A0CO,FOXC1,2296,464.125
TCGA-A2-A0CO-01,TCGA-A2-A0CO,GATA3,2625,8275.3
TCGA-A2-A0CO-01,TCGA-A2-A0CO,IFNG,3458,2.9243
TCGA-A2-A0CO-01,TCGA-A2-A0CO,KRT5,3852,7551.75
TCGA-A2-A0CO-01,TCGA-A2-A0CO,KRT14,3861,8372.64
TCGA-A2-A0CO-01,TCGA-A2-A0CO,KRT17,3872,7782.35
TCGA-A2-A0CO-01,TCGA-A2-A0CO,AR,367,579.843
TCGA-A2-A0CO-01,TCGA-A2-A0CO,MKI67,4288,350.496
TCGA-A2-A0CO-01,TCGA-A2-A0CO,MUC1,4582,35207.9
TCGA-A2-A0CO-01,TCGA-A2-A0CO,PGR,5241,935.591
TCGA-A2-A0CO-01,TCGA-A2-A0CO,VIM,7431,33780.6
TCGA-A2-A0CO-01,TCGA-A2-A0CO,CD8A,925,551.436
TCGA-A2-A0CO-01,TCGA-A2-A0CO,CD274,29126,43.8642
TCGA-A2-A0CO-01,TCGA-A2-A0CO,CXCL9,4283,2827.78
TCGA-A2-A0CO-01,TCGA-A2-A0CO,EGFR,1956,359.687
TCGA-A2-A0CO-01,TCGA-A2-A0CO,EPCAM,4072,1394.05
TCGA-A2-A0CO-01,TCGA-A2-A0CO,ERBB2,2064,10802.3
TCGA-A2-A0CO-01,TCGA-A2-A0CO,ESR1,2099,6417.96
TCGA-A2-A0CP-01,TCGA-A2-A0CP,FOXA1,3169,3995.98
TCGA-A2-A0CP-01,TCGA-A2-A0CP,FOXC1,2296,236.595
TCGA-A2-A0CP-01,TCGA-A2-A0CP,GATA3,2625,13492.6
TCGA-A2-A0CP-01,TCGA-A2-A0CP,IFNG,3458,2.681
TCGA-A2-A0CP-01,TCGA-A2-A0CP,KRT5,3852,5919.57
TCGA-A2-A0CP-01,TCGA-A2-A0CP,KRT14,3861,6705.09
TCGA-A2-A0CP-01,TCGA-A2-A0CP,KRT17,3872,3386.06
TCGA-A2-A0CP-01,TCGA-A2-A0CP,AR,367,184.987
TCGA-A2-A0CP-01,TCGA-A2-A0CP,MKI67,4288,191.689
TCGA-A2-A0CP-01,TCGA-A2-A0CP,MUC1,4582,8621.98
TCGA-A2-A0CP-01,TCGA-A2-A0CP,PGR,5241,9617.19
TCGA-A2-A0CP-01,TCGA-A2-A0CP,VIM,7431,35756.2
TCGA-A2-A0CP-01,TCGA-A2-A0CP,CD8A,925,135.389
TCGA-A2-A0CP-01,TCGA-A2-A0CP,CD274,29126,10.0536
TCGA-A2-A0CP-01,TCGA-A2-A0CP,CXCL9,4283,342.493
TCGA-A2-A0CP-01,TCGA-A2-A0CP,EGFR,1956,290.214
TCGA-A2-A0CP-01,TCGA-A2-A0CP,EPCAM,4072,2853.89
TCGA-A2-A0CP-01,TCGA-A2-A0CP,ERBB2,2064,6715.15
TCGA-A2-A0CP-01,TCGA-A2-A0CP,ESR1,2099,4713.14
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,FOXA1,3169,10334.6
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,FOXC1,2296,34.301
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,GATA3,2625,17930.5
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,IFNG,3458,0.3573
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,KRT5,3852,519.518
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,KRT14,3861,665.654
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,KRT17,3872,539.169
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,AR,367,143.278
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,MKI67,4288,1130.86
