sampleId,patientId,gene,entrezGeneId,gisticValue
TCGA-AO-A0J2-01,TCGA-AO-A0J2,NBN,4683,2
TCGA-AO-A0J2-01,TCGA-AO-A0J2,PALB2,79728,0
TCGA-AO-A0J2-01,TCGA-AO-A0J2,BARD1,580,0
TCGA-AO-A0J2-01,TCGA-AO-A0J2,BRCA1,672,-1
TCGA-AO-A0J2-01,TCGA-AO-A0J2,BRCA2,675,1
TCGA-AO-A0J2-01,TCGA-AO-A0J2,BRIP1,83990,1
TCGA-AO-A0J2-01,TCGA-AO-A0J2,RAD50,10111,1
TCGA-AO-A0J2-01,TCGA-AO-A0J2,RAD51,5888,-1
TCGA-AO-A0J2-01,TCGA-AO-A0J2,RAD51B,5890,-1
TCGA-AO-A0J2-01,TCGA-AO-A0J2,RAD51C,5889,1
TCGA-AO-A0J2-01,TCGA-AO-A0J2,RAD51D,5892,0
TCGA-AO-A0J2-01,TCGA-AO-A0J2,CHEK2,11200,1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,FANCA,2175,-1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,ATM,472,-1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,MRE11,4361,-1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,NBN,4683,1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,PALB2,79728,0
TCGA-AO-A0J3-01,TCGA-AO-A0J3,BARD1,580,-1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,BRCA1,672,-1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,BRCA2,675,-1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,BRIP1,83990,2
TCGA-AO-A0J3-01,TCGA-AO-A0J3,RAD50,10111,0
TCGA-AO-A0J3-01,TCGA-AO-A0J3,RAD51,5888,0
TCGA-AO-A0J3-01,TCGA-AO-A0J3,RAD51B,5890,0
TCGA-AO-A0J3-01,TCGA-AO-A0J3,RAD51C,5889,2
TCGA-AO-A0J3-01,TCGA-AO-A0J3,RAD51D,5892,-1
TCGA-AO-A0J3-01,TCGA-AO-A0J3,CHEK2,11200,-1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,FANCA,2175,1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,ATM,472,-1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,MRE11,4361,1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,NBN,4683,2
TCGA-AO-A0J4-01,TCGA-AO-A0J4,PALB2,79728,0
TCGA-AO-A0J4-01,TCGA-AO-A0J4,BARD1,580,1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,BRCA1,672,1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,BRCA2,675,-1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,BRIP1,83990,1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,RAD50,10111,-1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,RAD51,5888,0
TCGA-AO-A0J4-01,TCGA-AO-A0J4,RAD51B,5890,-1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,RAD51C,5889,1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,RAD51D,5892,-1
TCGA-AO-A0J4-01,TCGA-AO-A0J4,CHEK2,11200,0
TCGA-AO-A0J5-01,TCGA-AO-A0J5,FANCA,2175,0
TCGA-AO-A0J5-01,TCGA-AO-A0J5,ATM,472,-1
TCGA-AO-A0J5-01,TCGA-AO-A0J5,MRE11,4361,-1
TCGA-AO-A0J5-01,TCGA-AO-A0J5,NBN,4683,1
TCGA-AO-A0J5-01,TCGA-AO-A0J5,PALB2,79728,0
TCGA-AO-A0J5-01,TCGA-AO-A0J5,BARD1,580,0
TCGA-AO-A0J5-01,TCGA-AO-A0J5,BRCA1,672,-1
TCGA-AO-A0J5-01,TCGA-AO-A0J5,BRCA2,675,0
TCGA-AO-A0J5-01,TCGA-AO-A0J5,BRIP1,83990,2
TCGA-AO-A0J5-01,TCGA-AO-A0J5,RAD50,10111,-1
TCGA-AO-A0J5-01,TCGA-AO-A0J5,RAD51,5888,0
TCGA-AO-A0J5-01,TCGA-AO-A0J5,RAD51B,5890,0
TCGA-AO-A0J5-01,TCGA-AO-A0J5,RAD51C,5889,2
TCGA-AO-A0J5-01,TCGA-AO-A0J5,RAD51D,5892,-1
TCGA-AO-A0J5-01,TCGA-AO-A0J5,CHEK2,11200,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,FANCA,2175,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,ATM,472,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,MRE11,4361,1
TCGA-AO-A0J6-01,TCGA-AO-A0J6,NBN,4683,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,PALB2,79728,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,BARD1,580,-1
TCGA-AO-A0J6-01,TCGA-AO-A0J6,BRCA1,672,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,BRCA2,675,-1
TCGA-AO-A0J6-01,TCGA-AO-A0J6,BRIP1,83990,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,RAD50,10111,-1
TCGA-AO-A0J6-01,TCGA-AO-A0J6,RAD51,5888,-1
TCGA-AO-A0J6-01,TCGA-AO-A0J6,RAD51B,5890,-1
TCGA-AO-A0J6-01,TCGA-AO-A0J6,RAD51C,5889,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,RAD51D,5892,0
TCGA-AO-A0J6-01,TCGA-AO-A0J6,CHEK2,11200,0
TCGA-AO-A0J7-01,TCGA-AO-A0J7,FANCA,2175,-1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,ATM,472,-1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,MRE11,4361,-1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,NBN,4683,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,PALB2,79728,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,BARD1,580,0
TCGA-AO-A0J7-01,TCGA-AO-A0J7,BRCA1,672,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,BRCA2,675,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,BRIP1,83990,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,RAD50,10111,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,RAD51,5888,-1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,RAD51B,5890,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,RAD51C,5889,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,RAD51D,5892,1
TCGA-AO-A0J7-01,TCGA-AO-A0J7,CHEK2,11200,-1
TCGA-AO-A0J8-01,TCGA-AO-A0J8,FANCA,2175,-1
TCGA-AO-A0J8-01,TCGA-AO-A0J8,ATM,472,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,MRE11,4361,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,NBN,4683,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,PALB2,79728,1
TCGA-AO-A0J8-01,TCGA-AO-A0J8,BARD1,580,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,BRCA1,672,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,BRCA2,675,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,BRIP1,83990,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,RAD50,10111,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,RAD51,5888,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,RAD51B,5890,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,RAD51C,5889,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,RAD51D,5892,0
TCGA-AO-A0J8-01,TCGA-AO-A0J8,CHEK2,11200,-1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,FANCA,2175,-1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,ATM,472,-1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,MRE11,4361,-1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,NBN,4683,-1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,PALB2,79728,1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,BARD1,580,0
TCGA-AO-A0J9-01,TCGA-AO-A0J9,BRCA1,672,0
TCGA-AO-A0J9-01,TCGA-AO-A0J9,BRCA2,675,0
TCGA-AO-A0J9-01,TCGA-AO-A0J9,BRIP1,83990,0
TCGA-AO-A0J9-01,TCGA-AO-A0J9,RAD50,10111,1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,RAD51,5888,-1
TCGA-AO-A0J9-01,TCGA-AO-A0J9,RAD51B,5890,0
TCGA-AO-A0J9-01,TCGA-AO-A0J9,RAD51C,5889,0
TCGA-AO-A0J9-01,TCGA-AO-A0J9,RAD51D,5892,0
TCGA-AO-A0J9-01,TCGA-AO-A0J9,CHEK2,11200,-1
TCGA-AO-A0JA-01,TCGA-AO-A0JA,FANCA,2175,-1
TCGA-AO-A0JA-01,TCGA-AO-A0JA,ATM,472,-1
TCGA-AO-A0JA-01,TCGA-AO-A0JA,MRE11,4361,-1
TCGA-AO-A0JA-01,TCGA-AO-A0JA,NBN,4683,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,PALB2,79728,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,BARD1,580,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,BRCA1,672,-1
TCGA-AO-A0JA-01,TCGA-AO-A0JA,BRCA2,675,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,BRIP1,83990,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,RAD50,10111,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,RAD51,5888,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,RAD51B,5890,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,RAD51C,5889,0
TCGA-AO-A0JA-01,TCGA-AO-A0JA,RAD51D,5892,-1
TCGA-AO-A0JA-01,TCGA-AO-A0JA,CHEK2,11200,-1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,FANCA,2175,-1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,ATM,472,0
TCGA-AO-A0JB-01,TCGA-AO-A0JB,MRE11,4361,0
TCGA-AO-A0JB-01,TCGA-AO-A0JB,NBN,4683,1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,PALB2,79728,0
TCGA-AO-A0JB-01,TCGA-AO-A0JB,BARD1,580,0
TCGA-AO-A0JB-01,TCGA-AO-A0JB,BRCA1,672,-1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,BRCA2,675,1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,BRIP1,83990,1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,RAD50,10111,-1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,RAD51,5888,-1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,RAD51B,5890,0
TCGA-AO-A0JB-01,TCGA-AO-A0JB,RAD51C,5889,1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,RAD51D,5892,-1
TCGA-AO-A0JB-01,TCGA-AO-A0JB,CHEK2,11200,-1
TCGA-AO-A0JC-01,TCGA-AO-A0JC,FANCA,2175,-2
TCGA-AO-A0JC-01,TCGA-AO-A0JC,ATM,472,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,MRE11,4361,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,NBN,4683,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,PALB2,79728,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,BARD1,580,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,BRCA1,672,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,BRCA2,675,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,BRIP1,83990,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,RAD50,10111,1
TCGA-AO-A0JC-01,TCGA-AO-A0JC,RAD51,5888,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,RAD51B,5890,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,RAD51C,5889,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,RAD51D,5892,0
TCGA-AO-A0JC-01,TCGA-AO-A0JC,CHEK2,11200,0
TCGA-AO-A0JD-01,TCGA-AO-A0JD,FANCA,2175,-1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,ATM,472,-1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,MRE11,4361,2
TCGA-AO-A0JD-01,TCGA-AO-A0JD,NBN,4683,1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,PALB2,79728,1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,BARD1,580,-1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,BRCA1,672,-1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,BRCA2,675,0
TCGA-AO-A0JD-01,TCGA-AO-A0JD,BRIP1,83990,2
TCGA-AO-A0JD-01,TCGA-AO-A0JD,RAD50,10111,0
TCGA-AO-A0JD-01,TCGA-AO-A0JD,RAD51,5888,-1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,RAD51B,5890,1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,RAD51C,5889,-1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,RAD51D,5892,-1
TCGA-AO-A0JD-01,TCGA-AO-A0JD,CHEK2,11200,-1
TCGA-AO-A0JE-01,TCGA-AO-A0JE,FANCA,2175,-1
TCGA-AO-A0JE-01,TCGA-AO-A0JE,ATM,472,-1
TCGA-AO-A0JE-01,TCGA-AO-A0JE,MRE11,4361,1
TCGA-AO-A0JE-01,TCGA-AO-A0JE,NBN,4683,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,PALB2,79728,1
TCGA-AO-A0JE-01,TCGA-AO-A0JE,BARD1,580,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,BRCA1,672,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,BRCA2,675,-1
TCGA-AO-A0JE-01,TCGA-AO-A0JE,BRIP1,83990,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,RAD50,10111,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,RAD51,5888,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,RAD51B,5890,1
TCGA-AO-A0JE-01,TCGA-AO-A0JE,RAD51C,5889,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,RAD51D,5892,0
TCGA-AO-A0JE-01,TCGA-AO-A0JE,CHEK2,11200,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,FANCA,2175,-1
TCGA-AO-A0JF-01,TCGA-AO-A0JF,ATM,472,-1
TCGA-AO-A0JF-01,TCGA-AO-A0JF,MRE11,4361,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,NBN,4683,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,PALB2,79728,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,BARD1,580,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,BRCA1,672,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,BRCA2,675,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,BRIP1,83990,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,RAD50,10111,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,RAD51,5888,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,RAD51B,5890,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,RAD51C,5889,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,RAD51D,5892,0
TCGA-AO-A0JF-01,TCGA-AO-A0JF,CHEK2,11200,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,FANCA,2175,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,ATM,472,-1
TCGA-AO-A0JG-01,TCGA-AO-A0JG,MRE11,4361,-1
TCGA-AO-A0JG-01,TCGA-AO-A0JG,NBN,4683,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,PALB2,79728,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,BARD1,580,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,BRCA1,672,-1
TCGA-AO-A0JG-01,TCGA-AO-A0JG,BRCA2,675,-1
TCGA-AO-A0JG-01,TCGA-AO-A0JG,BRIP1,83990,2
TCGA-AO-A0JG-01,TCGA-AO-A0JG,RAD50,10111,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,RAD51,5888,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,RAD51B,5890,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,RAD51C,5889,2
TCGA-AO-A0JG-01,TCGA-AO-A0JG,RAD51D,5892,0
TCGA-AO-A0JG-01,TCGA-AO-A0JG,CHEK2,11200,-1
TCGA-AO-A0JI-01,TCGA-AO-A0JI,FANCA,2175,-1
TCGA-AO-A0JI-01,TCGA-AO-A0JI,ATM,472,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,MRE11,4361,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,NBN,4683,1
TCGA-AO-A0JI-01,TCGA-AO-A0JI,PALB2,79728,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,BARD1,580,-1
TCGA-AO-A0JI-01,TCGA-AO-A0JI,BRCA1,672,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,BRCA2,675,-1
TCGA-AO-A0JI-01,TCGA-AO-A0JI,BRIP1,83990,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,RAD50,10111,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,RAD51,5888,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,RAD51B,5890,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,RAD51C,5889,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,RAD51D,5892,0
TCGA-AO-A0JI-01,TCGA-AO-A0JI,CHEK2,11200,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,FANCA,2175,-1
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,ATM,472,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,MRE11,4361,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,NBN,4683,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,PALB2,79728,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,BARD1,580,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,BRCA1,672,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,BRCA2,675,-1
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,BRIP1,83990,1
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,RAD50,10111,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,RAD51,5888,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,RAD51B,5890,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,RAD51C,5889,1
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,RAD51D,5892,0
TCGA-AO-A0JJ-01,TCGA-AO-A0JJ,CHEK2,11200,0
TCGA-AO-A0JL-01,TCGA-AO-A0JL,FANCA,2175,1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,ATM,472,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,MRE11,4361,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,NBN,4683,1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,PALB2,79728,1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,BARD1,580,1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,BRCA1,672,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,BRCA2,675,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,BRIP1,83990,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,RAD50,10111,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,RAD51,5888,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,RAD51B,5890,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,RAD51C,5889,-1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,RAD51D,5892,1
TCGA-AO-A0JL-01,TCGA-AO-A0JL,CHEK2,11200,0
TCGA-AO-A0JM-01,TCGA-AO-A0JM,FANCA,2175,0
TCGA-AO-A0JM-01,TCGA-AO-A0JM,ATM,472,-1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,MRE11,4361,-1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,NBN,4683,1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,PALB2,79728,1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,BARD1,580,0
TCGA-AO-A0JM-01,TCGA-AO-A0JM,BRCA1,672,-1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,BRCA2,675,-1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,BRIP1,83990,1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,RAD50,10111,1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,RAD51,5888,1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,RAD51B,5890,1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,RAD51C,5889,1
TCGA-AO-A0JM-01,TCGA-AO-A0JM,RAD51D,5892,0
TCGA-AO-A0JM-01,TCGA-AO-A0JM,CHEK2,11200,0
TCGA-AO-A124-01,TCGA-AO-A124,FANCA,2175,0
TCGA-AO-A124-01,TCGA-AO-A124,ATM,472,-1
TCGA-AO-A124-01,TCGA-AO-A124,MRE11,4361,-1
TCGA-AO-A124-01,TCGA-AO-A124,NBN,4683,-1
TCGA-AO-A124-01,TCGA-AO-A124,PALB2,79728,1
TCGA-AO-A124-01,TCGA-AO-A124,BARD1,580,-1
TCGA-AO-A124-01,TCGA-AO-A124,BRCA1,672,1
TCGA-AO-A124-01,TCGA-AO-A124,BRCA2,675,-1
TCGA-AO-A124-01,TCGA-AO-A124,BRIP1,83990,1
TCGA-AO-A124-01,TCGA-AO-A124,RAD50,10111,-1
TCGA-AO-A124-01,TCGA-AO-A124,RAD51,5888,-1
TCGA-AO-A124-01,TCGA-AO-A124,RAD51B,5890,1
TCGA-AO-A124-01,TCGA-AO-A124,RAD51C,5889,1
TCGA-AO-A124-01,TCGA-AO-A124,RAD51D,5892,1
TCGA-AO-A124-01,TCGA-AO-A124,CHEK2,11200,0
TCGA-AO-A125-01,TCGA-AO-A125,FANCA,2175,-1
TCGA-AO-A125-01,TCGA-AO-A125,ATM,472,0
TCGA-AO-A125-01,TCGA-AO-A125,MRE11,4361,0
TCGA-AO-A125-01,TCGA-AO-A125,NBN,4683,0
TCGA-AO-A125-01,TCGA-AO-A125,PALB2,79728,1
TCGA-AO-A125-01,TCGA-AO-A125,BARD1,580,0
TCGA-AO-A125-01,TCGA-AO-A125,BRCA1,672,0
TCGA-AO-A125-01,TCGA-AO-A125,BRCA2,675,0
TCGA-AO-A125-01,TCGA-AO-A125,BRIP1,83990,0
TCGA-AO-A125-01,TCGA-AO-A125,RAD50,10111,0
TCGA-AO-A125-01,TCGA-AO-A125,RAD51,5888,0
TCGA-AO-A125-01,TCGA-AO-A125,RAD51B,5890,0
TCGA-AO-A125-01,TCGA-AO-A125,RAD51C,5889,0
TCGA-AO-A125-01,TCGA-AO-A125,RAD51D,5892,0
TCGA-AO-A125-01,TCGA-AO-A125,CHEK2,11200,0
TCGA-AO-A126-01,TCGA-AO-A126,FANCA,2175,-1
TCGA-AO-A126-01,TCGA-AO-A126,ATM,472,-1
TCGA-AO-A126-01,TCGA-AO-A126,MRE11,4361,-1
TCGA-AO-A126-01,TCGA-AO-A126,NBN,4683,1
TCGA-AO-A126-01,TCGA-AO-A126,PALB2,79728,0
TCGA-AO-A126-01,TCGA-AO-A126,BARD1,580,0
TCGA-AO-A126-01,TCGA-AO-A126,BRCA1,672,0
TCGA-AO-A126-01,TCGA-AO-A126,BRCA2,675,-1
TCGA-AO-A126-01,TCGA-AO-A126,BRIP1,83990,0
TCGA-AO-A126-01,TCGA-AO-A126,RAD50,10111,0
TCGA-AO-A126-01,TCGA-AO-A126,RAD51,5888,0
TCGA-AO-A126-01,TCGA-AO-A126,RAD51B,5890,0
TCGA-AO-A126-01,TCGA-AO-A126,RAD51C,5889,0
TCGA-AO-A126-01,TCGA-AO-A126,RAD51D,5892,-1
TCGA-AO-A126-01,TCGA-AO-A126,CHEK2,11200,0
TCGA-AO-A128-01,TCGA-AO-A128,FANCA,2175,0
TCGA-AO-A128-01,TCGA-AO-A128,ATM,472,0
TCGA-AO-A128-01,TCGA-AO-A128,MRE11,4361,0
TCGA-AO-A128-01,TCGA-AO-A128,NBN,4683,1
TCGA-AO-A128-01,TCGA-AO-A128,PALB2,79728,0
TCGA-AO-A128-01,TCGA-AO-A128,BARD1,580,0
TCGA-AO-A128-01,TCGA-AO-A128,BRCA1,672,0
TCGA-AO-A128-01,TCGA-AO-A128,BRCA2,675,0
TCGA-AO-A128-01,TCGA-AO-A128,BRIP1,83990,0
TCGA-AO-A128-01,TCGA-AO-A128,RAD50,10111,0
TCGA-AO-A128-01,TCGA-AO-A128,RAD51,5888,0
TCGA-AO-A128-01,TCGA-AO-A128,RAD51B,5890,0
TCGA-AO-A128-01,TCGA-AO-A128,RAD51C,5889,0
TCGA-AO-A128-01,TCGA-AO-A128,RAD51D,5892,0
TCGA-AO-A128-01,TCGA-AO-A128,CHEK2,11200,0
TCGA-AO-A129-01,TCGA-AO-A129,FANCA,2175,-1
TCGA-AO-A129-01,TCGA-AO-A129,ATM,472,-1
TCGA-AO-A129-01,TCGA-AO-A129,MRE11,4361,0
TCGA-AO-A129-01,TCGA-AO-A129,NBN,4683,0
TCGA-AO-A129-01,TCGA-AO-A129,PALB2,79728,0
TCGA-AO-A129-01,TCGA-AO-A129,BARD1,580,0
TCGA-AO-A129-01,TCGA-AO-A129,BRCA1,672,-1
TCGA-AO-A129-01,TCGA-AO-A129,BRCA2,675,-1
TCGA-AO-A129-01,TCGA-AO-A129,BRIP1,83990,-1
TCGA-AO-A129-01,TCGA-AO-A129,RAD50,10111,-1
TCGA-AO-A129-01,TCGA-AO-A129,RAD51,5888,-1
TCGA-AO-A129-01,TCGA-AO-A129,RAD51B,5890,-1
TCGA-AO-A129-01,TCGA-AO-A129,RAD51C,5889,-1
TCGA-AO-A129-01,TCGA-AO-A129,RAD51D,5892,-1
TCGA-AO-A129-01,TCGA-AO-A129,CHEK2,11200,0
TCGA-AO-A12A-01,TCGA-AO-A12A,FANCA,2175,-1
TCGA-AO-A12A-01,TCGA-AO-A12A,ATM,472,1
TCGA-AO-A12A-01,TCGA-AO-A12A,MRE11,4361,1
TCGA-AO-A12A-01,TCGA-AO-A12A,NBN,4683,0
TCGA-AO-A12A-01,TCGA-AO-A12A,PALB2,79728,1
TCGA-AO-A12A-01,TCGA-AO-A12A,BARD1,580,-1
TCGA-AO-A12A-01,TCGA-AO-A12A,BRCA1,672,0
TCGA-AO-A12A-01,TCGA-AO-A12A,BRCA2,675,1
TCGA-AO-A12A-01,TCGA-AO-A12A,BRIP1,83990,0
TCGA-AO-A12A-01,TCGA-AO-A12A,RAD50,10111,1
TCGA-AO-A12A-01,TCGA-AO-A12A,RAD51,5888,0
TCGA-AO-A12A-01,TCGA-AO-A12A,RAD51B,5890,0
TCGA-AO-A12A-01,TCGA-AO-A12A,RAD51C,5889,0
TCGA-AO-A12A-01,TCGA-AO-A12A,RAD51D,5892,0
